0.1519621 553437.33
0.1522884 553518.93
0.1524174 553552.43
0.1525161 553588.63
0.1526451 553628.43
0.1526463 553641.53
0.1529389 553723.53
0.1530691 553767.33
0.1531004 553781.83
0.1531991 553815.73
0.1533292 553855.23
0.1536219 553932.83
0.1537520 553975.23
0.1540122 554049.93
0.1544350 554157.83
0.1590206 555133.33
0.1594759 555232.23
0.1597036 555287.83
0.1598625 555337.13
0.1601589 555418.53
0.1602853 555470.03
0.1603865 555520.73
0.1605455 555576.63
0.1608418 555664.73
0.1609682 555717.53
0.1611959 555793.03
0.1614569 555871.13
0.1616512 555938.83
0.1618797 556013.53
0.1621074 556086.73
0.1625346 556200.93
0.1625627 556234.43
0.1627904 556304.33
0.1629900 556378.23
0.1632176 556454.23
0.1632457 556490.33
0.1636730 556603.93
0.1637473 556652.23
0.1639007 556716.83
0.1641700 556802.23
0.1643560 556867.43
0.1643977 556899.73
0.1648530 557019.73
0.1650806 557097.33
0.1655359 557223.43
0.1670019 557562.93
0.1672995 557663.23
0.1674247 557724.53
0.1674474 557766.03
0.1676523 557844.33
0.1677223 557889.73
0.1678702 557949.93
0.1679825 557999.13
0.1681076 558054.93
0.1681304 558081.33
0.1683353 558145.23
0.1684053 558181.63
0.1685531 558230.73
0.1686655 558274.93
0.1687808 558322.93
0.1687906 558340.43
0.1690883 558432.73
0.1692361 558489.93
0.1703055 558776.03
0.1707608 558918.33
0.1709885 559009.53
0.1714438 559153.33
0.1716715 559240.63
0.1721268 559382.23
0.1724025 559478.83
0.1728253 559610.83
0.1730855 559702.03
0.1735083 559833.73
0.1737359 559914.73
0.1741912 560051.13
0.1754685 560418.13
0.1755298 560446.23
0.1758913 560550.23
0.1759526 560568.53
0.1761514 560627.43
0.1762128 560648.63
0.1765742 560760.43
0.1766356 560780.43
0.1768345 560845.43
0.1768958 560861.03
0.1772573 560973.93
0.1773186 560992.73
0.1773554 561001.33
0.1778107 561139.43
0.1779028 561157.33
0.1780383 561182.03
0.1783256 561255.83
0.1784611 561280.73
0.1785858 561293.63
0.1787213 561313.23
0.1788610 561331.43
0.1790086 561364.53
0.1791441 561388.83
0.1792688 561415.53
0.1793163 561411.43
0.1795439 561468.33
0.1796916 561495.53
0.1799992 561587.63
0.1802269 561654.23
0.1806822 561826.43
0.1839116 563176.73
0.1843669 563370.83
0.1845945 563468.43
0.1850173 563651.53
0.1852775 563766.73
0.1857003 563957.53
0.1877302 564885.63
0.1881530 565099.63
0.1884132 565246.93
0.1887589 565434.33
0.1888360 565493.73
0.1890637 565622.83
0.1891394 565685.63
0.1891817 565727.33
0.1894419 565877.23
